"FechaHora","Fecha","Hora","DirMed_a_1100cm","Humedad_a_620cm","Irradia_a_200cm","Presion_a_150cm","SigDir_a_1100cm","SigVel_a_1100cm","TemAire_a_620cm","VelMax_a_1100","VelMedia_a_1100cm"
"42753.17361111111","2017/1/18","04:10","10.96","72.55","0.07000000000000001","958.84","21.46","0.62","-1.03","3.72","1.73"
"42753.18055555555","2017/1/18","04:20","25.02","73.3","0.06","958.73","11.81","0.49","-1.26","4.21","2.91"
"42753.1875","2017/1/18","04:30","21.13","74.59999999999999","0.14","958.6900000000001","13.95","0.51","-1.39","4.02","2.72"
"42753.19444444445","2017/1/18","04:40","18.24","75.3","0.11","958.59","17.12","0.59","-1.39","3.53","2.13"
"42753.20138888889","2017/1/18","04:50","24.71","75.67","0.1","958.55","14.6","0.63","-1.42","3.92","2.36"
"42753.20833333334","2017/1/18","05:00","31.53","76.02","0.12","958.63","22.79","0.79","-1.39","3.33","1.63"
"42753.21527777778","2017/1/18","05:10","32.98","75.59999999999999","0.13","958.62","20.45","0.6899999999999999","-1.36","3.63","1.76"
"42753.22222222222","2017/1/18","05:20","22.44","75.09","0.13","958.6","16.01","0.75","-1.4","4.02","2.18"
"42753.22916666666","2017/1/18","05:30","9.720000000000001","75.34999999999999","0.24","958.59","20.82","1.07","-1.51","6.37","2.92"
"42753.23611111111","2017/1/18","05:40","4.23","75.23","0.52","958.66","16.61","1.1","-1.56","6.27","3.94"
"42753.24305555555","2017/1/18","05:50","20.68","75.51000000000001","0.62","958.64","22.93","1.06","-1.52","5.78","2.99"
"42753.25","2017/1/18","06:00","47.1","75.39","0.52","958.6","29.25","0.44","-1.32","2.55","1.21"
"42753.25694444445","2017/1/18","06:10","59.29","75.06","0.34","958.49","21.57","0.59","-1.4","3.04","1.64"
"42753.26388888889","2017/1/18","06:20","49.73","75.16","0.32","958.5","31.52","0.58","-1.38","2.84","1.03"
"42753.27083333334","2017/1/18","06:30","21.65","75.43000000000001","0.34","958.4299999999999","26.25","0.7","-1.35","3.72","1.76"
"42753.27777777778","2017/1/18","06:40","18.3","75.7","0.43","958.4","27.46","0.68","-1.3","3.04","1.45"
"42753.28472222222","2017/1/18","06:50","356.6","75.98","0.54","958.37","24.6","0.63","-1.23","3.14","1.6"
"42753.29166666666","2017/1/18","07:00","4.72","75.70999999999999","1.04","958.4","24.41","0.48","-1.04","2.35","0.98"
"42753.29861111111","2017/1/18","07:10","350.8","75.04000000000001","0.83","958.47","25.54","0.84","-0.99","4.31","1.64"
"42753.30555555555","2017/1/18","07:20","6.68","75.67","1.33","958.48","18.73","0.76","-1.12","4.7","2.02"
"42753.3125","2017/1/18","07:30","2.42","75.12","1.09","958.42","20.95","0.8100000000000001","-0.97","4.02","2.3"
"42753.31944444445","2017/1/18","07:40","22.96","75.11","1.33","958.45","19.55","0.74","-0.91","4.12","2.12"
"42753.32638888889","2017/1/18","07:50","25.3","75.63","2.93","958.55","16.3","1.15","-1.11","6.96","3.89"
"42753.33333333334","2017/1/18","08:00","10.61","77.02","4.66","958.59","18.35","0.95","-1.08","5.59","3.17"
"42753.34027777778","2017/1/18","08:10","15.03","75.01000000000001","9.390000000000001","958.6","23.16","1.47","-0.96","7.94","4.01"
"42753.34722222222","2017/1/18","08:20","8.1","73.56","17.1","958.6799999999999","17.35","1.38","-0.89","7.84","4.01"
"42753.35416666666","2017/1/18","08:30","10.05","72.05","22.89","958.74","20.15","1.44","-0.88","8.43","4.82"
"42753.36111111111","2017/1/18","08:40","14.13","70.56","23.25","958.73","17.05","1.99","-0.83","10.68","4.96"
"42753.36805555555","2017/1/18","08:50","9.800000000000001","72.64","16.25","958.71","22.34","1.59","-0.8","8.529999999999999","4.61"
"42753.375","2017/1/18","09:00","13.44","74.3","19.07","958.8","21.01","1.48","-0.77","7.84","4.09"
"42753.38194444445","2017/1/18","09:10","6.18","76.09","24.58","958.8099999999999","17.68","1.46","-0.98","9.51","5.4"
"42753.38888888889","2017/1/18","09:20","15.15","75.81999999999999","35.08","958.98","19.56","1.35","-0.97","7.64","4.29"
"42753.39583333334","2017/1/18","09:30","13.52","73.81999999999999","49.36","958.95","20.63","1.87","-1.02","11.07","5.73"
"42753.40277777778","2017/1/18","09:40","14.74","73.54000000000001","72.63","959","21.57","1.54","-1.05","9.51","5.17"
"42753.40972222222","2017/1/18","09:50","21.06","73.92","68.48","959.03","16.36","1.46","-1.13","8.82","5.22"
"42753.41666666666","2017/1/18","10:00","18.08","75.41","57.25","959.02","15.3","1.08","-1.21","7.74","5.08"
"42753.42361111111","2017/1/18","10:10","19.24","74.73999999999999","61.23","958.96","27.77","1.27","-0.89","6.66","2.93"
"42753.43055555555","2017/1/18","10:20","14.62","75.06","57.08","958.95","20.56","1.26","-0.82","6.37","3.56"
"42753.4375","2017/1/18","10:30","26.86","75.44","55.86","958.98","17.08","0.88","-0.72","5.68","3.4"
"42753.44444444445","2017/1/18","10:40","17.31","76.40000000000001","56.07","958.97","19.92","1.4","-0.8100000000000001","7.45","3.59"
"42753.45138888889","2017/1/18","10:50","20.41","78.43000000000001","48.88","958.9400000000001","24.08","1.44","-0.97","7.55","4.56"
"42753.45833333334","2017/1/18","11:00","19.21","79.87","54.1","958.9","16.52","1.25","-1.08","7.35","4.72"
"42753.46527777778","2017/1/18","11:10","27.72","80.8","55.28","958.9400000000001","13.24","1.25","-1.14","8.23","5.33"
"42753.47222222222","2017/1/18","11:20","32.36","80.90000000000001","69.65000000000001","958.77","22.36","1.35","-1.05","6.76","4.03"
"42753.47916666666","2017/1/18","11:30","22.38","80.09999999999999","59.51","958.5599999999999","25.54","1.37","-0.8","5.98","2.73"
"42753.48611111111","2017/1/18","11:40","29.34","80.8","60.15","958.5","14.73","1.12","-0.95","6.37","4.15"
"42753.49305555555","2017/1/18","11:50","34.04","80.7","56.57","958.47","16.01","0.93","-0.87","5.59","3.38"
"42753.5","2017/1/18","12:00","27.68","80.5","56.5","958.36","17.18","1.21","-0.8100000000000001","7.06","3.72"
"42753.50694444445","2017/1/18","12:10","31.42","80.40000000000001","55.06","958.3099999999999","12.59","1.2","-0.96","7.55","4.83"
"42753.51388888889","2017/1/18","12:20","32.33","79.40000000000001","55","958.29","13.57","0.98","-0.88","6.96","4.68"
"42753.52083333334","2017/1/18","12:30","31.14","79.73999999999999","59.36","958.1799999999999","17.84","1.18","-0.8","6.57","3.92"
"42753.52777777778","2017/1/18","12:40","25.15","80.90000000000001","67.08","958.04","15.01","1.33","-0.89","8.130000000000001","4.22"
"42753.53472222222","2017/1/18","12:50","34.69","81.3","65.42","957.9299999999999","15.91","1.34","-0.84","7.94","4.54"
"42753.54166666666","2017/1/18","13:00","34.56","81.40000000000001","64.95999999999999","957.84","14.69","1","-0.83","6.86","4.29"
"42753.54861111111","2017/1/18","13:10","31.61","81.40000000000001","57.22","957.73","17.43","1.1","-0.72","6.17","3.62"
"42753.55555555555","2017/1/18","13:20","25.31","82.09999999999999","55.85","957.62","17.23","1.16","-0.76","7.15","3.79"
"42753.5625","2017/1/18","13:30","25.69","83","64.42","957.5599999999999","14.32","1.2","-0.82","7.74","4.58"
"42753.56944444445","2017/1/18","13:40","29.48","83.2","67.29000000000001","957.55","19.67","1.15","-0.71","6.27","3.81"
"42753.57638888889","2017/1/18","13:50","28.85","83.2","56.8","957.5700000000001","20.48","1.01","-0.63","5.88","3.34"
"42753.58333333334","2017/1/18","14:00","28.93","82.59999999999999","50.05","957.5599999999999","16.5","0.93","-0.55","5.59","3.6"
"42753.59027777778","2017/1/18","14:10","35.95","82.09999999999999","48.05","957.58","20.21","1.28","-0.39","6.47","3.37"
"42753.59722222222","2017/1/18","14:20","36.18","82.3","47.24","957.63","19.32","1.22","-0.4","6.47","3.73"
"42753.60416666666","2017/1/18","14:30","34.07","83.2","51.32","957.6799999999999","17.47","0.99","-0.48","5.98","3.76"
"42753.61111111111","2017/1/18","14:40","32.48","83.3","47.4","957.71","23.92","1.19","-0.34","5.49","2.66"
"42753.61805555555","2017/1/18","14:50","27.18","82.8","37.88","957.78","23.3","1.17","-0.26","5.1","2.88"
"42753.625","2017/1/18","15:00","26.28","84.40000000000001","33.02","957.8","18.97","1.16","-0.5","5.88","3.15"
"42753.63194444445","2017/1/18","15:10","24.66","84.40000000000001","33.84","957.8099999999999","17.06","1.1","-0.54","6.76","4.01"
"42753.63888888889","2017/1/18","15:20","25.75","84.7","29.52","957.86","14.34","0.96","-0.58","6.96","4.09"
"42753.64583333334","2017/1/18","15:30","27.61","85.09999999999999","26.29","957.91","21.05","1.09","-0.52","5.78","3.28"
"42753.65277777778","2017/1/18","15:40","22.6","85.59999999999999","22.64","957.89","14.71","0.72","-0.5600000000000001","5.19","3.53"
"42753.65972222222","2017/1/18","15:50","24.13","85.8","20.93","957.88","17.06","1.11","-0.51","5.68","2.9"
"42753.66666666666","2017/1/18","16:00","31.25","85.2","13.49","957.95","21.21","1.08","-0.31","5.49","2.57"
"42753.67361111111","2017/1/18","16:10","30.29","84.90000000000001","10.53","958.01","22.92","1.07","-0.3","5.39","2.56"
"42753.68055555555","2017/1/18","16:20","25.85","84.40000000000001","9.27","958.08","17.12","0.67","-0.27","4.7","2.95"
"42753.6875","2017/1/18","16:30","23.17","85.09999999999999","6.81","958.13","16.55","0.93","-0.37","5.19","2.58"
"42753.69444444445","2017/1/18","16:40","33.23","84.90000000000001","4.97","958.16","20.77","0.73","-0.2","4.9","2.85"
"42753.70138888889","2017/1/18","16:50","34.65","85","3.18","958.23","18.93","1.07","-0.19","5.78","2.99"
"42753.70833333334","2017/1/18","17:00","42.27","85.40000000000001","2.47","958.26","18.51","0.95","-0.2","6.08","3.08"
"42753.71527777778","2017/1/18","17:10","46","85.2","1.68","958.3099999999999","12.38","1","-0.17","5.98","3.6"
"42753.72222222222","2017/1/18","17:20","35.47","86.7","1.39","958.37","13.59","1.12","-0.48","7.55","4.63"
"42753.72916666666","2017/1/18","17:30","38","87.40000000000001","1.23","958.4299999999999","10.86","1.03","-0.49","6.08","4.32"
"42753.73611111111","2017/1/18","17:40","34.34","87.40000000000001","1.18","958.41","11.58","1.14","-0.43","5.88","4.02"
"42753.74305555555","2017/1/18","17:50","28.78","87.09999999999999","1.02","958.4299999999999","13.32","0.71","-0.41","4.9","3.16"
"42753.75","2017/1/18","18:00","32.55","87","0.78","958.48","14.26","1","-0.35","5.29","2.82"
"42753.75694444445","2017/1/18","18:10","30.69","87","1.28","958.58","11.79","0.8","-0.37","5.1","2.78"
"42753.76388888889","2017/1/18","18:20","12.86","87.2","1.03","958.54","22.74","0.89","-0.39","4.12","2.08"
"42753.77083333334","2017/1/18","18:30","26.55","86.59999999999999","0.66","958.51","21.61","1.06","-0.29","5.49","2.89"
"42753.77777777778","2017/1/18","18:40","25.6","86.8","1.34","958.53","13.01","0.79","-0.39","4.8","3.1"
"42753.78472222222","2017/1/18","18:50","11.49","86.5","0.9399999999999999","958.63","19.47","0.9399999999999999","-0.31","4.21","2.53"
"42753.79166666666","2017/1/18","19:00","23.06","86","0.96","958.6799999999999","20.5","0.6899999999999999","-0.22","3.72","2.02"
"42753.79861111111","2017/1/18","19:10","29.28","85.40000000000001","1.16","958.77","20.94","0.97","-0.09","3.82","2.1"
"42753.80555555555","2017/1/18","19:20","27.34","86","0.91","958.8099999999999","13.95","0.68","-0.23","4.02","2.42"
"42753.8125","2017/1/18","19:30","31.62","86","1","958.89","16.66","0.55","-0.16","3.82","2.39"
"42753.81944444445","2017/1/18","19:40","12.74","85.8","0.92","958.9400000000001","21.85","0.62","-0.14","3.33","2.06"
"42753.82638888889","2017/1/18","19:50","22.18","85.3","1.22","958.9400000000001","19.74","0.72","-0.09","3.72","2.18"
"42753.83333333334","2017/1/18","20:00","25.6","84.40000000000001","0.96","958.9400000000001","14.53","0.45","-0.13","4.41","3.03"
"42753.84027777778","2017/1/18","20:10","31","84.90000000000001","0.99","958.9","13.88","0.71","-0.11","3.72","2.19"
"42753.84722222222","2017/1/18","20:20","13.68","85.5","0.75","958.87","30.33","0.73","-0.08","3.82","2.35"
"42753.85416666666","2017/1/18","20:30","5.12","85.40000000000001","1.03","958.87","23.04","0.5600000000000001","0","3.43","1.79"
"42753.86111111111","2017/1/18","20:40","16.06","85.90000000000001","0.8","958.86","19.88","0.77","0","3.72","1.37"
"42753.86805555555","2017/1/18","20:50","14.85","85.7","0.9399999999999999","958.84","20.1","0.62","-0.02","2.94","1.5"
"42753.875","2017/1/18","21:00","26.61","85","0.93","958.9","18.97","0.5","0.05","3.23","1.63"
"42753.88194444445","2017/1/18","21:10","23.17","85.5","0.83","959","16.27","0.42","-0.03","2.45","1.67"
"42753.88888888889","2017/1/18","21:20","30.37","84.90000000000001","0.67","959.0700000000001","16.48","0.51","0.05","2.65","1.29"
"42753.89583333334","2017/1/18","21:30","340","84.5","0.74","958.91","17.1","0.59","0.2","3.23","1.68"
"42753.90277777778","2017/1/18","21:40","358.1","84","0.5","958.85","18.9","0.66","0.2","3.53","1.86"
"42753.90972222222","2017/1/18","21:50","32.59","84.59999999999999","1.12","958.91","12.84","0.74","0.07000000000000001","3.63","1.83"
"42753.91666666666","2017/1/18","22:00","21.89","84.59999999999999","0.89","958.86","19.01","0.58","0.07000000000000001","2.84","1.45"
"42753.92361111111","2017/1/18","22:10","4.91","84.3","0.96","958.85","30.85","0.52","0.06","3.53","1.98"
"42753.93055555555","2017/1/18","22:20","342","83.3","1.31","958.8099999999999","22.31","0.4","0.37","2.06","1.19"
"42753.9375","2017/1/18","22:30","36.16","83.5","0.79","958.83","21.75","0.58","0.26","2.35","1.02"
"42753.94444444445","2017/1/18","22:40","20","84.3","0.73","958.8200000000001","18.62","0.41","0.1","2.16","1.27"
"42753.95138888889","2017/1/18","22:50","6.88","83.59999999999999","0.74","958.84","25.34","0.43","0.28","1.96","0.66"
"42753.95833333334","2017/1/18","23:00","350.3","84","0.8100000000000001","958.8","24.26","0.67","0.17","2.84","1.35"
"42753.96527777778","2017/1/18","23:10","17.59","83.7","0.73","958.9400000000001","28.73","0.57","0.27","2.35","0.89"
"42753.97222222222","2017/1/18","23:20","5.06","84.09999999999999","0.85","958.9400000000001","20.06","0.28","0.14","1.86","1.17"
"42753.97916666666","2017/1/18","23:30","10.34","84.2","0.92","958.86","23.47","0.28","0.17","1.37","0.59"
"42753.98611111111","2017/1/18","23:40","355.7","83","0.8","958.9","40.78","0.23","0.44","1.47","0.63"
"42753.99305555555","2017/1/18","23:50","329.6","82.40000000000001","0.85","958.9","16.92","0.3","0.51","1.27","0.57"
"42754","2017/1/19","00:00","355","83.09999999999999","0.76","958.86","25.6","0.27","0.32","0.98","0.39"
"42754.00694444445","2017/1/19","00:10","19.53","83.2","0.89","958.88","9.73","0.18","0.3","1.27","0.79"
"42754.01388888889","2017/1/19","00:20","35.42","83.09999999999999","0.64","958.89","26.78","0.21","0.33","1.08","0.34"
"42754.02083333334","2017/1/19","00:30","336.1","82.7","0.5600000000000001","958.8200000000001","17.02","0.24","0.42","1.08","0.44"
"42754.02777777778","2017/1/19","00:40","349.7","81.59999999999999","0.73","958.6900000000001","56.56","0.19","0.76","0.78","0.22"
"42754.03472222222","2017/1/19","00:50","30.29","81.59999999999999","1.37","958.66","20.75","0.47","0.61","1.76","0.74"
"42754.04166666666","2017/1/19","01:00","33.22","81.7","0.9399999999999999","958.6799999999999","23.57","0.27","0.51","1.76","0.91"
"42754.04861111111","2017/1/19","01:10","12.78","82.90000000000001","0.67","958.59","21.72","0.32","0.25","1.86","0.93"
"42754.05555555555","2017/1/19","01:20","21.79","83","0.54","958.63","27.42","0.42","0.31","2.25","1.08"
"42754.0625","2017/1/19","01:30","30.65","82.8","0.78","958.65","12.12","0.44","0.3","1.96","1.14"
"42754.06944444445","2017/1/19","01:40","26.62","83.3","0.64","958.6","17.18","0.37","0.26","2.35","1.39"
"42754.07638888889","2017/1/19","01:50","33.9","84","0.73","958.62","13.39","0.36","0.09","2.16","1.52"
"42754.08333333334","2017/1/19","02:00","16.12","84","0.82","958.64","24.94","0.54","0.24","2.16","0.96"
"42754.09027777778","2017/1/19","02:10","33.93","84.2","0.83","958.6900000000001","15.44","0.36","0.2","2.35","1.42"
"42754.09722222222","2017/1/19","02:20","19.48","84.5","0.7","958.7","26.26","0.52","0.17","1.96","0.9"
"42754.10416666666","2017/1/19","02:30","13.35","84.3","0.7","958.66","13.03","0.31","0.26","1.76","0.9"
"42754.11111111111","2017/1/19","02:40","31.56","84.40000000000001","0.84","958.63","19.94","0.46","0.23","2.25","1.12"
"42754.11805555555","2017/1/19","02:50","41.45","84.59999999999999","0.82","958.66","13.74","0.4","0.19","1.96","1.41"
"42754.125","2017/1/19","03:00","42.84","83.90000000000001","0.85","958.67","13.73","0.36","0.41","1.96","1.12"
"42754.13194444445","2017/1/19","03:10","33.84","84.2","0.95","958.63","8.529999999999999","0.32","0.29","2.06","1.3"
"42754.13888888889","2017/1/19","03:20","48.1","83.59999999999999","1.25","958.55","14.83","0.3","0.49","1.18","0.48"
"42754.14583333334","2017/1/19","03:30","349.7","83.3","0.77","958.5","14.63","0.26","0.49","1.08","0.46"
"42754.15277777778","2017/1/19","03:40","23.61","83.7","0.88","958.42","24.22","0.24","0.44","1.08","0.52"
"42754.15972222222","2017/1/19","03:50","28.72","83.5","0.77","958.46","16.04","0.3","0.48","1.27","0.61"
"42754.16666666666","2017/1/19","04:00","114.5","83.59999999999999","0.96","958.45","61.32","0.28","0.65","0.88","0.34"
"42754.17361111111","2017/1/19","04:10","114.9","83.5","0.68","958.37","20.75","0.18","0.57","1.08","0.5"
"42754.18055555555","2017/1/19","04:20","107.3","84.09999999999999","0.75","958.3200000000001","17.01","0.16","0.44","0.59","0.12"
"42754.1875","2017/1/19","04:30","78.06","82.5","0.8100000000000001","958.26","18.67","0.12","1","0.49","0.11"
"42754.19444444445","2017/1/19","04:40","107.9","82.7","1.18","958.1799999999999","19.82","0.36","0.68","1.18","0.48"
"42754.20138888889","2017/1/19","04:50","126.7","83.90000000000001","1","958.14","33.36","0.21","0.5600000000000001","0.88","0.41"
"42754.20833333334","2017/1/19","05:00","118.7","84","0.8","958.14","14.52","0.35","0.63","1.37","0.57"
"42754.21527777778","2017/1/19","05:10","118.5","84.09999999999999","0.78","958.12","24.72","0.37","0.53","1.76","0.98"
"42754.22222222222","2017/1/19","05:20","112.5","84.09999999999999","0.71","958.09","22.54","0.27","0.61","1.47","0.76"
"42754.22916666666","2017/1/19","05:30","98.40000000000001","84.90000000000001","0.86","958","22.01","0.37","0.48","1.96","1.1"
"42754.23611111111","2017/1/19","05:40","87.40000000000001","85.2","0.9399999999999999","957.98","18.3","0.43","0.5","2.16","1.33"
"42754.24305555555","2017/1/19","05:50","69.88","85.40000000000001","1.01","957.9","12.52","0.41","0.62","1.76","0.97"
